commentText
Itu anaknya belajar silat ya
Komnas ham mana bacot mu??
"Lucu alisnya kaya sinchan,murid g tau balas Budi,g ada guru kita semua g bs baca n nulis,,,hukum mati aza nyawa di bayar nyawa"
Sejahat apapun murid pasti ada rasa welas asihnya
Muka setan. Hati lw ngelebihin iblis. Hukum mati aj bahaya orang kaya gini buat masa depan anak2 nanti
"Belajar silatnya, aliran ilmu hitam kali. Darahnya panas. Makanya tempramen. Tatapannya angkuh, sombong. Mending ikut kursus bahasa inggris, kursus komputer itu jauh lebih bermanfaat."
"tampangnya kayak FPI, rajin ibadah, pakai busana koko, pake peci, calon2 pembom bunuh diri"
"Klo di hukum mati itu akan jdi pelajaran bagi murid x yg sok pendekar, biar kapok. Nyawa bayar dengan nyawa itu hukum islam"
Bajingan Cilik
muka kontol anjingg
Dasar anak setan
"jadi pendekar biar d bilang jagoan d sekolah.... klau udh d hukum aja ntr sedih n nangis"" d belakang.. kok g d belee aja sma orng tuanya.. mncemarkan nama baik orng tua n sekolah.."
"Generasi dancokk,,,, mESKI di bawah umur hukum mati ae klo udah begini gak perlu ngomong in HAM"
"Bakar anaknya,haha"
Paling bebas dengan alasan dibawah umur.  Yg suka koar2 HAM mana nih kok pada tiarap?
Murid kurang ajar
"Semoga tidak ada lagi kejadian seperti ini , guru adalah orang tua kita juga tanpa guru hidup kita tak bisa apa2 ,Guru Budi meninggal karena matinya Budi pekerti generasi, selamat jalan Guru Budi semoga amal ibadah mu diterima Allah Swt amiinnn"
Apa yg di pikiran anak ini ya?
Anak iblis
Bocah mata iblis
Ini akibat dr pelajaran Pendidikan Moral Pancasila sdh dihapus akhirnya budi pekertinya sdh berganti menjadi perilaku binatang....hukum mati aja dechh
Msh Siswa dh bunuh orang..  Gmn klo sdh gk skolah.. Dsr Tk punya otak..   Parahnya lagi kalo dia tk dtindak sesuai dhukum .. Lbh gk punya otak yg nindak  itu..  Bunuh org y dbls bunuh /hukum mati.. Jgn krn siswA trs dringankan..
kalo gak mau di tegur guru jangan sekolah le.. menegur karna ada hal yg menyimpang. kalo kau bertingkah sewajarnya gak bakalan ada yg menegur kecuali (org gila)
Murid tampangnya Ok tapi kok gila model nya kayak teroris
Wah bahaya nih orang punya pencak silat di pake buat ngebunuh guru sendiri malu maluin perguruanny sendiri pasti yg ngajariny malu dan kecewa..ga nyangka gue ada pukulan orang bisa mecahin pembuluh darah padahal umurny masih bocah apalagi kalau udeh dewasa bangt membahayakan musti di musnahkan
kalo bisa di bunuh aja.anjing itu gk bisa di kasi hidup
"Segalak galaknya guru, ada mediasi..jgn sok jagoan wahai anak sekolah, toh itu akan jd kenangan km kelak...klw ga mau ditegur ya patuhi aturan sekolah dan guru, jgn ikut2 generasi, begadang,tawuran, narkoba dan game...ada yg lebih bermanfaat,positif dan menyenangkan selain 4 hal yg lg digandrungi ank sekolah itu"
ga punya otak ini anak kasian.. pak semoga khusnul khotimah ya....
Owh...rupanya putra Kepala Pasar Omben Bpk Yahya.
Jamanku SMA dicoret sma guru gara2 telat masuk malah seneng wuahah dicoret kek muka kucing imut2 gitu 😃😄 nikmatilah hukuman2 itu adek2..krna kalian bakalan punya pengalaman yg gk akan dilupakan di masa muda kalian :D
smoga diberikan hukuman yang setimpal...
"tembak mati aja
percuma hidup juga
bakalan jadi bangsat"
kebanyakan mecin lu
Kelihatan dari wajahnya.....wajah pembunuh...😤👹
Di penjara nanti di gebukin dah.. disnaa MMA. 1 beladiri aja gk cukup
"Anak sekarang banyak berlagak,punya sedikit ke ahlian dah gembede"
"Knpa kalian sllu sja buat2 hal konyol.....klo salah ya terima hukumanya...hukuman cuman pukul tangan...lari2..skotjp ....pus,ap..nah kamu di coret muka krn kmu tidur jam blajar.....kmu ngamuk n bunuh dia dengan kejam.....klo di skolah ...guru orang tuamu........ klo nga mau di tegur..nga usah pergi ke skolah...skolah aja di rumah mu...suruh ngajar ibu papak mu........anak nga tau balas budi"
Wah belajar silat bukan buat jaga diri malah melawan gurunya
Y inilah hasil dari GURU di Indonesia dilarang untuk memberikan hukuman untuk mendisiplinkan...dihukum sdkit udah dilaporkan ke pihak berwajib.
"Jamanx q skolah, nakal2x kami tp msih segan bnget ma guru, takut bngt ms guru, jmanx q kecil dr jauh lihat guru z lgsung smbunyi...Tp beda anak skrg, gayax z d besar2in gk ad etikax n rs hormatx ma guru...Pesan buat guru skrg lw ad murid yg kelewatan nakalx gk bs d tegur biarkn z, mau pinter atw bodoh biarkn z yg pnting guru udh tanggung jawab mndidik sbgai mn mestix...Smua kt kmbalikn k murid sndiri bs d arahkn n d didik atw tidak..."
Bukan y belajar.malah menganaiayaya orang kalau guah deket gua pukulia dah
"Siswa jancok,,,, anak taikk muka anjing pantat babi,,, dasar ibliss,,,, laknatullah"
Kayanya dr mukanya kelihatan songong nih anak
udh terlihat itu anak ita itu sok brni
Wajah iblis
Liatin muka nya aja nggx sereek bangeeet....
Anak haram
"Matiin ja pa polisi tmpatin dya sma org"" kejam d.sel."
msh muda akhlak nya ko bgt  tega  bunuh sesama muslim
Sok alim...otak iblis!!! Rugi kamu shalat...kelakuanmu kayak binatang
"emang beda jaman beda didikan juga yah ?
dulu gue ditegor guru pulang"" nangis ngadu eh malah makin diomelin gue . 
skrng ditegor guru ngadu?ortu eh gurunya dilaporin/dibunuh .mirisssss"
InsyaAllah Syahid
Kontol loe
Sok jago ni anak .....itu orangtuamu Cong. bangsattttttttt....
Kebanyakn makan tai murit ini.biar di hajar di dlm penjara loh gx twu diri anjing
"contoh   murid  yg tidak  baik   dia  pasti  tahu  titik yg  berbahaya   kalau  dipukulkan  ke  manusia   tp  km  tahu  nga  dlm.  dunia  ilmu   bela diri    km kalau berkelahi   harus  yg  sama 2  ilmu bela  diri  kecuali   km  sedang  berhadapan  dgn  penjahat   km  bebas berbuat  tp  yg  km  hadapi   itu  guru  km  sendiri  dan  mungkin  stamina  tubuh  nya  lemah   makanya  jadi  seperti    ini  kalau  km  sudah  berasa jago  carilah  orang  yg  berilmu  juga  jadi  km  tahu  sudah  sampai- dimana -ilmu  bela diri  km 
l"
Adu pencak silat ma saya klo dia sok jago saya akan hadapi saya paling benci ma murid yg sukanya ngelawan ma guru
"Gayae ae sok jagoan,"
Mukanya aja kaya shincan pasti nakal bgt
"dasar.. anjing,,"
dasar anak kelakuan dajjal
Nyawa harus ganti nyawa.
"Hukuman seumur hidup,, sangat pantas"
Pesan buat yg d penjara ntar anak itu masuk k pnjara.tlng d bnuh aja..bkin kya rempeyak
Foto seorang bajingan
Dasar anak kampang..keturunan dajjal ya kya gitu..muka nya aja sok kya monyet..
Lha rupane koyo JUMP ABOUT. . . . .
Mungkin dibesarkan dan di beri makan  dari uang haram maknya begitu
Di lihat dari alisnya itu  anak jahat
Tampang maho
"tuh anak gk bisa d kasiani,,,  semoga d hukum seberat2y amin"
"Anak ini udh termasuk "" ANAK DURHAKA"" Hukuman apa yg pantas selain Penjara?"
mas...bagus mu bagus tapi utekmu bosokkk....!!!
Pergi ke gaza sono kalo kamu merasa jago 😠😠😠😠
BiNATANG KECIL.. MUKA KAYA TAI BARU... BUNUH DIA TUHHH... SUNGGUH TIDAK ADA HORMAT LAGI... MUKA SETAN
"Nyawa dibayar Nyawa
 Hukum Mati aja"
"g tahan ilmu dadine edan...
.
ktm tak beleh,trus tak pakake asu."
Wajah.nya kelihatan tengil
"muka ganteng pecuma.....
jika moralmu O"
"Di lihat dri alis matanya dh kelihatan
Klo arogan..keras orgnya."
Sip kurang perhatian kelihatan suka cari muka anjing anak ini seberapa pintar ilmu beladiri u g akan ada manfaatnya kalau u menindas anjing 🐶
Sekolahkan d penjara aja ....anak setan....
Kakeab ngeloco model raine iku bangsat
"Dah gampang, hukum seumur hidup aja, ga usa diberi keringanan. Busuk dipenjara lah sana anak setan!"
pasti nya berat bagi keluarga korban semoga amal dan ibadah nya di trima di sisi ALLOH.bagi keluarga mudah 2 an di beri ketabahan AMIEN
anak dajal yg gini ga punya otak baiknya di masukkan ke kandang harimau atau kolam buaya aja
Aq yg jadi gurumu sudah hancur kau patek celeng
"klw di rumah patuhlah sm ortumu tp klw di sekolah patuhlah sm gurumu krn gurumu yg menjaga km wktu di sekolah....
guru itu uda ikhlas ngasi km ilmu tnp tanda jasa,ini kok mlh di aniaya...
mw jd apa km...?
jd org g brguna di penjara....
selamat datang di hotel prodeo....alias penjara.....kapok..."
"Hanya emosi sesaat, hancur masa depan."
itu bukan pesilat namanya klo bnuh gru sendiri hhh hidup dia gak tnang broo walaupun dia di hukum mesti keluarga korban pasti ada blas nya jangan sok jgoan loo kaptet
Mukanya kayak banci Thailand
Muka kaya tai anjinnggg
kasihan nasibmu le masih kecil parasmu bagus kok ya hatimu kejam
Ank setan
Anak setan....
Murid gila
Punya kelebihan boleh tapi hrs d gunakan dgn tata cara yg benar gak asal2 lan sprti ini apa lg posisi dy salah .mo jd pahlawan bukan d kelas tempat nya
hukum yg setimpal sajamurid kayak gituu...
Cuman anak anak 90an dipukul penggaris kayu masih menghargai gurunya...kasian guru sekrang...
Mampus elo terima nasib di penjara
"andai ngga dihukum mati,,, nda akan ada wanita yg mau dgn seorg pembunuh calon istri juga mikir tkut jdi santapn kekerasan dan sewenang wenang"
"Hukum mati aja,,"
kirim ke sampiiiitttt
gak heran orang madura salah satu suku yg hmmmm
"brni bgt ini murid hajar guru. sy aj cewek dl dijolimi terus sm guru olah raga, gk ada angin gk ada hujan sy sering lmpar batu kecil2 sm dia kalu sy lg snty wktu istirahat ky nya gk suka sm sy, trnyta di tolak sm kk w😂😃 w tau pas udh lulus. tp emng tuh guru gila udh lulus w udh krja papasan wktu macet dia di bonceng sm temennya kaki dia nendang motor w sentimen aj tuh najis tralala2 smpi2 mau reunian ktmu sm alumni ank2 jg pd gk suka sm guru itu gk mau ngundang blgu songong. tp tidak semua guru ya yg sy alami..... emng bukan sy aj yg gk suka bnyk 😆😄 tp kalu dgr brta ini.  brni bgt murid ngelawan guru kasin istrinya"
Muka nya ajhe udh macem iblis.. bocah begitu harus di hukum mati.. udh mati juga harus ttp di hukum .. gak ush di kubur mayat nya.. di buang ajhe ke laut.
MATI AJA LUH ANAK SYAITOONNN
dari segi wajahnya emang wajah org bejat
Sombong ni anak
dasar bocah brandalan...
"murid kontol ,gk punya otak gk pantes lo di indonesia ,lo harus di asingkan ,pantesnya lo di hukum mati nyawa di bayar nyawa ,dasar anak haram ,lo bukan ciptaan tuhan ,lo ciptaan iblis ,yg suka ambil seenaknya nyawa orang"
Aku gurune tak idak ndas e...murid asu e
"Pengen bgt gw ktmu bocah setan gt, gw ajarin silat yg benar"
"Guna nya ilmu silat tu kalau sedang berhadapan dengan penjahat ,lah itu yg dibunuh guru sendiri dikasih tau gak didengar astaga mentang-mentang punya ilmu silat terus dikasih tau tak mau dengar dan dilawan"
"Hukum seumur hidup dlm penjara 
Biyr merasakan hidup tdk mti tidak"
kalau hukum karma berlaku...dia nanti juga akan mati karna di gebuk i
"Masih skolah aja sdh jd pembunuh,  & yg d'bunuh adalh gurux sendiri,   g'mana klo sdh lulus nnt,  dasar murit gak tw diri,  smg dapat ganjaran yg stimpal"
ky tai lo
Semoga ini jadi pelajaran buat anak2 yg lain. Hormati gurumu karna dia adalah sosok yg berjasa di masa depanmu. Mugkin ni zaman akhir seorang murid berani berklakuan seperti setan. Mari kita bersama2 mendidik anak2 kita dengan aklak dan moral yang baik. Dan semoga almarhum ditrima di sisinya. Amin3 ye robbel alamin........
Pembunuh...disekolahin malah jd pembunuh..
Dari tampang'nya aja dh keliatan kya taiiiii.. kemagus kemlatak gembelengan kawus dpt hukuman setimpal
Hukum mati. Penggal kepala.....
pak polisi tegakan hukum.yg buat jera para pembunuh..biar gak sllu terulang dgn kejadian yg sama.sungguh miris
Iss ntah kyk mna mama ea dlu mmbesarkn itu. Gk ad moral ya
kejadian kyk gini hanya terjadi di pulau jawa.
"Copot tuh kopyah ente, gak pantes lo sekolah"
Hukum mati ae
Le le rupamu koyok clurut ngunu gaya ayo duel karo aq aq yo melom silat cok dancok
"Bisakah seorang manusia M.A.K.M.U.R dengan penghasilan kecil...??? 
Seorang G.U.R.U  berkata :
saya hanya menjalani QS 6 : 162, hanya untuk mengajar diri dan sesama bila hal itu berkenan...

Jujur saja hati saya G.E.R.A.M karena belakangan ini melihat seorang G.U.R.U sering di hina orang tua murid atau dianiaya murid
Ketika seorang guru ingin menegakan peraturan K.E.D.I.S.I.P.L.I.N.A.N bagi anak didiknya, tapi hanya pembalasan penghinaan dan penganiayaan yang mereka dapatkan

Ya Allah tinggikan mereka dengan menetapkan K.E.M.U.L.I.A.A.N di hati mereka 
Selamat Jalan Pak Budi..."
Satu kata buat kamu cong...#sampeyan jancok...
"Tampang nya songgong nih bocah.....musti dihukum berat nih klo gak jadi begal/penjahat di jalanan,soalnya sekolahan gak bakalan mau trima murid bengal begini...."
belajar silat buat bunuh orang yg ga bersalah ..
"Lepas aja. Mau cb aku sampai mana silatnya. Mati koe Ning penjoro. . Jengkel bgat aku,Caaah asuuu"
"Utk sang istri,tetap sabar,tawakal. Biar hukum yg membalas,sm Allah yg mebalasnya.utk pelaku,tolong di biayain utk kehidupan ibunya, sm jabang bayinya.."
Ntr di penjara di apaain ya..
"Mimik mukanya meninjukkan sifat keras, penjarakan seumur hidupnya dan suruh biayai hidup si bayi kalau sdh lahir.."
Pasti ada YAng nangis di penjara..
jenenge bocah e sopo kui
jancok asuu rene dos uteke neng ndi he cok
Lht mukanya najis muntah...anak tengil . luo itu lbh pantas sekolah di nusa kambangan..begitu lulus dpt gelar napi..penjara menantimu anjing...
"gk mungkin lama hidupmu cong
adat madura ttp di jalankan
nyawa balas nyawa......"
Sia2 udah uripmuuu....sia2 ibumuuu due anak Koe nang2
"Masih kecil udah brani bunuh orang, dari mukanya aja udah bringas... selamanya hidup lo sengsara cong.....'apalagi yang kau bunuh guru lo, seumur hidup lo sengsara."
"belagu lo baru bisa silat aja!!
ntr di penjara lo baru tau apa arti silat yg lo bisa itu, byk jagoan jg disana buktikan apa emang lo yg paling jago ??
pelajaran buat guru silat jg nih.. gagal membina dan melatih sprititual si pembunuh."
Penjara menunggumu!! Penyesalan menghantuimu sampai akhir hayatmu kelak...karna kamu telah membunuh gurumu sendiri.. resapilah lagu Hymne guru nak...
Percuma sekolah tinggi2... ELO UDAH NGGA ADA MASA DEPAN!
Iich tampangnya aja serem dasar anak yg tidak tau blz jasa gurunya😡😡 semoga di hukum gantung di anak
"Punya pencak silat ko .malah membunuh orang tak bersalah ..

Sini lo gw asli banten .Duet sama gw .
Tololl sia"
"Pesan buat adik2 yg masih sekolah SMP,SMA,atau yg sederajat nikmatilah masa2 sekolah,patuhlah pada guru,hormati gurumu seperti kau hormati ortumu,suatu saat nanti klu kalian dah kerja,punya ank kalian akan merasakan kerinduan akan masa2 sekolah lagi.."
Gurunya padahal gak main fisik kenapa kamu main fisik dasar agama cuman dijadikan topeng aja. Biadab kamu
"Murid bajingan , rupane koyo asu"
"Hukum seberat2nya Silat kok di salah gunakan menganiaya Guru yg meninggalkan Istri lgi Hamil, ,Kasihan Istri nya Ya ALLAH"
"Bljr beladiri buat gitu...kl lu emng jago, ikut tuh one pride. Naikin berat badan lu dulu. Lawan gw 😬"
anak ngga tau d untung ...silat iblis tuh bunuh orang se enak nya
Dsr murid taiiiiiii lo bngsattttt...rasakan hukuman nya nnti di penjara
"Alise tebel kaya monyet...makan.e kelakuan.e jg kya monyyyeeeeeettttt........miris,,sbner.e komisi perlindungan anak tu gak berguna berguna amat...malah bkin siswa jd semena mena..."
Ilmu yg disalah gunakan. Karna keangkuhan diri...
"Hukum mati aj itu murid setan bgtu, nyawa harus di bayar dengan nyawa. Masa gurunya di bunuh laknatullah itu murid"
Gk layak disekolahkan
Mampusssss lu di penjara. Emang enak. Sok jagoan koe😄
Pantas muka nya aja gak bgt deh. Najis
"saat kita dulu guru memukul pake garisan atau menjewer kuping dan orang tua sadar itu adalah teguran karena guru itu sayang kepada anaknya,berbeda sekarang menjewer murid diartikan sebagai kekerasan oleh murid,orang tuanya dan organisasi yang mengatasnamakan melindungi anak,maka yang sekarang terjadi krisis moral"
kelihatan anake belagu sok  tatapane matane tajam
hukum mati aja itu ...anak ngg tau diri
gayamu lek..mentang2 printer silat seenakx aj buat bunuh orang..mati aj d penjara km..
tampang pembegal biar merasakn sakitnya disiksa dipenjara..
bangsatttt murid kyk gtuu
