commentText
Terimakasih untuk Komentar dan masukan kalian Idol Lovers! Jangan lupa saksikan kelanjutan Spektakuler Show nanti malam pukul 9 🙏🏻 di RCTI
anjay :v merinding gue dia nge gas di reff
"Dia cantik banget di lagu ini, keren pula suaranya."
"Ini jadi trending baru bener, daripada jodie yg trending mulu gak terlalu berkualitas 😅"
"Dulu pas idol junior ,, masih terengah2 nafas nya ,, skrg woooowww"
Mariah Carey nya Indonesia nih...
kok aku ngerasa jurinya pada ga semangat ya
maria keren 😍
Seperti konser
Keren.....
Trendinggg dongg 😍😍
"belum sehari udah jadi trending 1, mantappp"
trending 1 keren...boru  medan
"Maria suaranya mirip Morisssete Anom penyanyi asal pinoy, suaranya bulatt bangt, kerennn 😍"
kereennnnn
Yey trendingg
kelas
Trending 1 cuy  😊😇 semoga lolos malam ini. Tolong kepada seluruh indonesia. Mari kita lihat maria dengan suara yang indah dan mempunyai teknik yang bagus. Jadi maro kita doakan maria selalu.  🙏🙏
https://youtu.be/lveVZGVcfWY
Mana video si fales
suaranya mirip anggun casmi
"Orang Batak gk diragukan lagi suaranya , anak2 aja udh pinter nyanyi😂👍"
Trending number 1 okeeeeeew
Nicki Minaj?? 😅😁😛😛 covernya mirip sama NJ hihi #justkidding
mantap!  good job 👍👍
Musiknya kurang bisa ngiringin kualitasnya
kelas
Trending 1😭😍 semangat mariaaaa kakak mendukungmu aja aja fighting!!😳😇😍
cantik😍
JANGAN LUPA liat juga LEMBARAN BUKU - Isyana Sarasvati guys
"Warga sumut wajib Dukung Maria..
Ok ya.."
Juaralah
merinding yaaaa
Kerennnnn bangetttttt 😍😍
"Oooh,,,Maria MariaI stand for you"
Nicki minaj nya indonesia ❤
Kalau di liat dia mirip Nicki Minaj
"di indonesiaan idol junior kalah, di indonesia idol 2018 dia nampak kan taring nya,, horassssss"
Gilee benerrr kereeennn bangett !!!!!! Maria on top
Cuma perasaan gua aja atau emang mukanya mirip Anggun?
keren sekali...style nya juga ok banget
Keren
mariaaaaaaaa .. andalan baru w
Wow trending #1 lohhh
trending 1 woii bangga sm mariaaa
Wow keren banget suaranya Maria
Been rooting for you since the very first time
kualitas video nya lebih di perbaiki kalu bisa 4k.
"Keren bgt sumpah,. Suka bgt dah"
Ternyata prekdisi saya mlesetttt...
"anjrriiiittt, tariikaaaannn nya yang terakhir... bikin merinding, brebesmili"
Mirip anggun bangetttt
maria😍
maria😍
Maria the best
Wow tranding topic
"Selamat maria,, penampilanmu terbaik malam tadi ,,, congrats ya 😊🙏🙏🙏"
apa cuma aku doang yg ngerasa dia mirip nicki minaj??😂😂
Mantappp 👍👍👍👍
GOGOGO MARIA SAMA ABDUL DESERVE BGT BUAT ADA DI FINAL👍👍👍 Tapi followers sih yg nentuin 😧
"Ini nih yg pantes jadi juara nya!! Attitude nya bagus. Suara keren parah!! Drpd sok di gaya""in suaranya manja"" seksih uwekss!!"
"Wih luar biasa nomor 1 trending,semoga menjadi juaranya,amin"
Bgusss
BAGUS BANGET. 💚💛💙💖 suaranya menggelegar sukaaaaa❤
https://youtu.be/UYGG7yztWes
https://youtu.be/UYGG7yztWes
"Orang bilang sekarang mending yg berkarakter unik daripada yg teknikal, kalau saya tetep lebih respek pada yg teknikal, karena teknik didapat dari usaha dan latihan keras, sedangkan karakter unik memang dari sananya"
https://youtu.be/UYGG7yztWes
Merinding cooooooy
Anjir trending 1
Anggun is that you??!!
Gua suka bgt Maria bawain lagu ini
ini mah setara anggun.. WOW
Konsisten bgt performnya maria. Sukses yaaa :))))
Jauh lebih keren daripada ghea dan jodie.
Aduhh suara sebagus maria ini harus masuk final!!! Semoga yang ngevote maria banyak yah..
JAUH LEBIH BAGUS DARIPADA GHEA..
Lagu indonesia itu susah susah gampang. Tak ada yang bisa seenak membawakan seperti penyanyi aslinya. Tp yg ini a suka banget sama suaranya maria. Superstar banget
Nicky Minaj ikut Idol?
MERINDINGG CUY
ini baru bagus  vokalnya...mantap.
So proud maria 😍😗
ya ampun ini merindinggggggg ameeeeet
