commentText
ia betul
Oh iya kangal cane corso caucasian shepherd belgian malinois tibetan mastiff dogue de bordeaux boxer neapolitan mastiff bull mastiff  itu lebih bahaya dari husky alaskan malamute sama dalmatian goblok makanya banyak banyakin research sebelom buat video
Dalmatian gk bahaya
hoax lu tong
kalo gua udah jinak makanya jinakkin
Semuanya kl ga dipelihara dengan baik ya bakal jadi agresif kali -_- i got 3 dogs in my house but theyre fine tho☺
Anjingku rotweiller baik2 aja brooo 😍
Gue punya anjing dia itu anjing campuran dan juga mirip anjing golden
masih berbahaya istri kalo liat suaminya tidur dngan wanita lain
Tai
Tunrang nya yag jahat anjing nya kalo dibaikin dia jadi baik sok tau lu goblok
Video sesatttt....
g juga tergantung sifat anjingnya jenis ga terlalu mempengaruh si
Husky temen aq Nutut baik ko gk bahaya
"Semua anjing itu gabakal jahat sama majikannya, goblok. 
BEGO NI ADMINNYA:)"
"Adminnya gatau apa2 tentang anjing, karena kehabisan hal yang harus di upload jadi nya sok tau, tolol."
Yg lo §ebutin berbahaya tapi banyak yg pelihara
Sbnrnya sih bisa di latih jadi baik
Semua anjing itu bakalan jadi berbahaya kalo dia ngerasa terancam atau majikannya juga terancam karena anjing itu binatang yang peka.. Hellowww sok tempe deh..
J
"Anjing pitbul, memang paling ganas, brutal, dan   mematikan... Saya setuju tuh..."
perasaan selama ini gue ketemu husky ramah banget deh dan gak ada bedanya sama golden
keren gan.. i like it
"yg namanya anjing kalo kita kasih sayang,  kita latih ya pasti setia, kadang manusia lah yang lebih dari anjing!"
Lu kok nyolot si njink?!!!
Anjing kalau galak tergangtung merawatnya pokok gak bikim setres . Anjing paling bahaya Di dunia cuma 1 yaitu mantan
"Gua puna husky di rumah.. benar tuh..  kalau lu pintar merawatnya pasti dia baik dan ramah, dan merawatnya lu harus bawa mereka jalan jalan keliling supaya dia gak stres dan dan pemarah, dan gua saranin bagi pecintanta anjing jangan lo hadapkan husky ke anjing lain... anjing husky gua pernah membunuh anjing tetangga gua langsung sekali dua anjing yang ukurannnya seperti pit bull, tapi bukan pit bull, badannya aja yang gedenya sama. Itu aja sih tips dari gua untuk pecinta anjing"
Aku mau pelihara anjing Tapi Bukan anjing kaya gitu
"Lah,teman gua punya anjing chow chow trus kalo misalnya dia ngeliat stranger malah diajak main:v"
I
Gak smua ajing itu jahat --
bego yg buat video
Husky gak berbahya goblok
Alaskan malamute gw punya gw di dorong langsung mental..untung dia baik mau main doang
Kok peliharan maddog semua
yang ke 2 bukannya chop anjingnya franklin
kok gk ada belgian malanois? itu jga berbahaya harder?
"goblok bener sih ini yg punya, chanel. kalau gak punya pengetahuan tentang anjing gak usah post beginian. malamaute bahaya?  bahaya dari mana,  punya gua walaupun gede bgt ramah. kok sampai blg gak boleh di pelihara. bikin judul kok kahak kebanyakan micin."
"goblok bener sih ini yg punya, chanel.  kalau gak punya pengetahuan tentang anjing yaudah gak usah post kayak gini. goblog bgt jadi org.  kok sampai blg gak boleh di pelihara."
"anjing yang paling berbahaya ya., chihuahua///"
Semua anjing tuh friendly dan alaskan malamute adalah anjing yang friendly and loyal dan husky pun friendly dan kalo saya bilang anjing besar itu adalah anjing paling friendly dan dari dulu saya suka anjing yang besar besar dan mereka pun sangatlah friendly
Ini anjing galak dikarenakan dilatih berbeda
Pibull ku baik baik aja
belajar lagi b indo ny
yang anjing polici itu seperti anjing saya
Husky itu baik banget kenapa gak boleh dipelihara
DALMATION GALAK HAHAHAHAHAHA NGACO LOE
"Judulnya ngarang nih, anjing itu tidak berbahaya"
Terlalu alay sih
Bulldog??
Saya punya anjing husky baik kok
Get dunked on!!!!
"Tibetan mastif?
Agak ngasal ya..."
sebenarnya bukan galak tpi kurang perhatian dan perlu dilatih...
Jngna asl omng aja lu...ye...bilang aja iri..!!
Gua..ada anjing..salh stu itu..jngn asal omng aja donk
"kayak nya enak tu anjing nya di rica"" sambil minum miras"
"mnding di rica"" aja tau sambil minum miras mantap"
Saya Punya anjing Pomeranian dia sekarang lg puber
Saya hampir di kejar anjing Husky karena temen saya mengganggu nya
Sou speak Luke These:kfkfndhyndkx slbapdbldäsndvodbddobdidndvdlevdlfbfldveleveekegleheleveleveldvejveurvfuvriekwk1 dick jfbfbfbdbdbbdfic du deutscher kanacke
Anjing kan teman manusia di luar negeri banyak banget pelihara anjing
Aku geram dikejar anjing.tapi puas balik bila saya kejar dia balik naik moto
wkkakakkaka dogo argentino ngga nih?
ANJINK GOBLOK ITU ANJINK
Kok Anjing saya Rottweler
Gua Pernah Hampir Gak Bisa Lari Saking Capeknya Waktu Deikejar BULLDOG
"Walau gw udh prnh digigit sm anjing smpe dlem bgt dan dijhit 12 jahitan dan bekasnya ga hilang smpe skrng pdhal dah lbh dr 10 thun tp, gw sgt syg sm anjing bahkan gw gabakal trima kalau ngelihat anjing disiksa sm orng lain/hwan lain.. Bahkan gw sbagai kristiani yg blh makan anjing.. Gw ga prnh makan daging anjing sekali pun bahkan gw ngomelin mak gw yg makan dging anjing"
Les autres sont des pouvoir 🎃
biasa cri muka mah sprti ini
saya punya anjing tapi ke orang lain kalo ke majikan nya baik
"Jngn pada ngatin dehh! Dia kan hanya kasih tau! Klo kalian ketemu anjing itu gimana, klo digigit bisa membahayakan kita!"
Ga mutu blas!!!!
adu bagong pitbull gk ada apa apanya usus nya aja sampe keluar digigit babi
Mana beli anjing pidbull bang
GUE ADA AJG DALMATION ITU  TAPI SUKA NGEJAR ORG
"Haaaa??? Husky??? Gue prnh pelihara husky,tp ga galak k0k.malahan anjingku manja.s0t0y lu"
TOLOL
"JANGAN NARIK OPINI BIAR MANUSIA BENCI SAMA ANJING, DASAR ANJING.,"
"CHANEL TERGOBLOK, PROMOTOR GOBLOK.,"
Mending kucing drpda anjing
yang husky kaya serigala tapi itu di rumah teman aku ada tapi dia ramah dan baik
😐😐😐😐😐😐😐😯😯😯😯😯😕😕😕😕😕😕
"eh anjing husky kan sifat nya bersahabat,ramah.tapi kok bilang anjing husky itu ganas"
Husky saya malah penakut
ayo sama2 di report
ngawurrrr
Intinya pelihara anjing itu haram !!
Ach dobol
"Dalmation lho wkwkwk oon yg videoin drpd kucing nyolong ikan , anjing org ada mknan dimeja aja ga berani ambil meski ga ada pemiliknya tong, fanatiknya makin ngawur"
Ndak ndak ada anjing jahat cuman gara gara di perilaku jelek aku punya rot wialler dia seperti sahabat buat aku
"ini salah judul.....semua hewan itu ganas bro punya naluri binatang,,dr td d perhatiin ,jika anjing ini tida di pelihara blablabla...ya ialah jangankan anjing,,kucing ga dipelihara di latih baik jg galak,bloon lu mh ah,ganti judul sono"
berita bodoh..... smua trgntung gmn pemilik mngajarinya
aq inggin mellihara hearder
"Hei... Aku aja punya 5 anjing rotwiler, gak galak kaya gitu malah friendly banget and pinter.  Kalo gak tahu jangan ngawur ya ngomongnya"
Mau terlihat pintar tapi ngga.. belajar yang bener dulu ya bro
anjing pitbull gue biasa aja ah wkwkw asal lo ga ngusik aja as long yourself is nice to them theyll be nice too.
"Gan, tambah lagi pengetahuannya, anda sama sekali ga tau dunia peranjingan, dari kecil smp tua skr saya udah akrab sama berbagai jenis anjing, anjing saya pincher, intinya bgmn kita memelihara nya, ya jelas sama maling dia berbahaya, provokasi ga jelas"
"semua anjing itu bahaya kalo tidak ada majikannya,, jangankan anjing harimau aja jinak kalo di pelihara dari kecil,, manusia juga gitu,,, kalo gk didik dengan benar akan seperti anjing,,,"
Sudh g usah berdebat
Emang Anjiiiing😂
Anjing anjing gwoblok najisssss
Chanel tolol
"Masa anjing berbahaya karna ukuran nya? Semua anjing emang beda ukuran nya, itu bukan berbahaya?"
"Semua anjing itu baik, kalo anjing itu jahat bukan karna anjing nya karna owner nya tidak benar melatih nya?"
kunjungi ya portal hiburan anak muda masa kini http://kaulamuda.com
bego Luh yah jangan miara matiin tubuh Pitbull lu
Serem ya anjing nya
"Cuman doberman yang paling bastard menurut gw, doberman juga punya story yang panjang..."
BullDong???
yg no 8 bagus tuh buat jagain rumah kalau ada yg mencurigakan atau orang yg berpakaian seprrti maling wkwk #canda
"ada tuh si sparta dia baik sma orang, anjing nya om beemz aryo jenis nya kaya nomer 3 kayaknya"
gw aja lewat depan anjing husky gk di apa apain padahal gw msh kecil
Masa chow chow berbahaya
Boong banget anjing
"galak banget tuh anjing
kaya anjing yg pernah ngejer saya dulu"
Anjinf Huskey???
Orang goblok bkin konten goblok yg dapat memperkeruh situasi . Anjing gada yg berbahaya semua tergantung dari gimana sang owner mendidik anjing tersebut ..
Thumbnail nya Chop anjingnya franklin yang main GTA Pasti tau :v
Ngeri hee
Salah semua dgn tanggapan anjing. Anjing galak karna kita ga mengerti mau dia atau kita kurang deket ama anjing tersebut
saya paling suka dengan anjing PIT BULL
bikin video kucing terlucu dan imut napa
Njing Gk usah upload
Anjing saya pada komentar😂😂😂
tewas
sampai tewa
anjing pittbull di malang gigit anak 8 tahun
gua suka anjing nmor 3
aku punya rot weller
Anjing saya lebih garang anjing saya adalah pitkam  petarung garut.
Hahahaha..judulnya lebay..
doberman kan emg bahaya
Nmer 6 pling seremmm
Woi pikir pake otak husky itu ga galak bahlul
"Dulu gua paling takut sama anjing, tetapi setelah punya kenal sama orang-orang yang sifatnya melebihi anjing, saya tidak takut lagi.
Hahaha"
"Clickbait antara judul dengan isi, dan kelihatan bgt ni yg buat ga punya pengalaman melihara anjing, paling searching di google teori anjingnya trus dijadiin video.. selamat ya anda saya dislike"
"HELLO BOSSKU, RUMTAR88 AGEN JUDI TERBESAR DALAM SEJARAH JUDI ONLINE.. JANGAN LEWATKAN BONUS-BONUSNYA YA BOSSKU"
Alaskan sering ngekiyat tuh gede bener
Ane juga berbahaya
Coy dimana2 anjing baik coy gw deketin anjing temen gw baik tuh jenis pitbull lgi g papa tuh dia ga dilatih gak diapa baik tuh.
